cust_id,app_id,application_date,age,gender,city_tier,residence_type,income_monthly,employment_type,loan_amount_requested,channel,device_score,bureau_score,bureau_vintage_months,total_tradelines,active_tradelines,total_sanctioned
CUST107756,APP207756,08/09/24,57,M,1,Owned,56117,Salaried,5000,Partner,0.389,762,53,4,4,320951
CUST107757,APP207757,22/03/24,37,F,2,Owned,40730,Salaried,10000,Online,0.708,686,7,2,2,139815
CUST107758,APP207758,14/07/23,46,M,2,Rented,66295,Salaried,140000,Branch,0.442,,,0,0,0
CUST107759,APP207759,23/06/24,42,F,2,Owned,114918,Salaried,180000,Partner,0.237,642,77,6,5,758520
CUST107760,APP207760,10/12/23,28,M,2,Owned,21631,Salaried,115000,Online,0.198,723,31,5,4,178368
CUST107761,APP207761,20/10/23,53,F,1,Owned,95982,Salaried,100000,Partner,0.315,,,0,0,0
CUST107762,APP207762,13/03/24,22,M,2,Rented,12576,Salaried,165000,Online,0.586,679,103,4,2,86253
CUST107763,APP207763,11/01/24,50,M,1,Family,83162,Salaried,150000,Online,0.067,755,43,5,4,510366
CUST107764,APP207764,21/08/24,40,F,2,Owned,77726,Salaried,190000,Online,0.406,631,96,6,2,664190
CUST107765,APP207765,08/07/23,38,F,3,Rented,14943,Self-employed,125000,Branch,0.105,,,0,0,0
CUST107766,APP207766,11/08/24,30,M,2,Owned,34475,Salaried,80000,Branch,0.36,695,19,1,1,23135
CUST107767,APP207767,21/09/23,44,M,2,Family,130129,Salaried,190000,Online,0.49,,,0,0,0
CUST107768,APP207768,25/08/24,24,M,2,Rented,126010,Salaried,195000,Partner,0.552,732,118,3,2,243166
CUST107769,APP207769,23/12/23,57,F,2,Owned,28091,Self-employed,35000,Partner,0.376,743,66,6,2,224974
CUST107770,APP207770,13/06/24,24,M,2,Owned,46105,Salaried,165000,Branch,0.408,721,55,2,1,97808
CUST107771,APP207771,24/12/23,33,F,1,Owned,129860,Salaried,170000,Online,0.265,806,57,4,3,545428
CUST107772,APP207772,27/11/24,45,F,3,Rented,11811,Salaried,85000,Online,0.328,750,17,6,3,85380
CUST107773,APP207773,31/03/24,33,F,1,Owned,23083,Salaried,200000,Online,0.128,710,20,2,1,78179
CUST107774,APP207774,31/10/24,38,M,1,Rented,79593,Salaried,20000,Online,0.506,836,70,5,2,697340
CUST107775,APP207775,22/01/23,44,M,1,Rented,9578,Salaried,65000,Branch,0.207,,,1,1,3762
CUST107776,APP207776,10/01/24,22,F,1,Owned,129515,Salaried,130000,Online,0.257,829,89,2,0,347659
CUST107777,APP207777,01/04/23,53,M,2,Rented,43774,Self-employed,65000,Online,0.323,679,81,1,1,90624
CUST107778,APP207778,20/07/23,39,F,1,Family,13934,Salaried,160000,Branch,0.093,733,23,1,1,3799
CUST107779,APP207779,22/02/23,29,M,3,Owned,42684,Salaried,60000,Partner,0.328,687,54,3,2,247183
CUST107780,APP207780,25/10/23,48,F,1,Rented,60198,Self-employed,70000,Online,0.32,,,1,0,42345
CUST107781,APP207781,07/05/24,55,M,1,Owned,14642,Salaried,105000,Online,0.456,643,103,1,1,19684
CUST107782,APP207782,04/09/24,30,M,1,Owned,14723,Salaried,165000,Online,0.675,721,103,5,5,93784
CUST107783,APP207783,21/06/23,21,F,2,Family,48615,Salaried,15000,Online,0.254,707,72,4,3,351898
CUST107784,APP207784,09/06/24,41,M,3,Rented,111221,Self-employed,35000,Partner,0.148,654,42,1,1,33506
CUST107785,APP207785,28/06/24,29,F,2,Rented,14057,Salaried,75000,Online,0.439,737,112,3,2,24816
CUST107786,APP207786,28/06/23,35,M,1,Owned,57269,Salaried,35000,Online,0.291,719,40,3,3,305123
CUST107787,APP207787,13/09/24,55,M,3,Owned,11511,Self-employed,130000,Online,0.451,678,83,8,6,177877
CUST107788,APP207788,03/09/23,25,M,1,Owned,33349,Salaried,130000,Partner,0.049,,,0,0,0
CUST107789,APP207789,17/11/23,42,M,2,Rented,74513,Salaried,60000,Branch,0.593,664,104,5,1,608030
CUST107790,APP207790,02/10/23,43,M,1,Rented,105667,Self-employed,200000,Online,0.577,694,85,4,2,532846
CUST107791,APP207791,06/02/24,27,F,1,Owned,62171,Salaried,10000,Online,0.17,,,0,0,0
CUST107792,APP207792,21/02/24,43,F,1,Owned,55596,Salaried,200000,Branch,0.372,677,12,5,2,583620
CUST107793,APP207793,08/01/23,45,M,1,Rented,29295,Self-employed,75000,Online,0.239,705,43,3,3,98803
CUST107794,APP207794,28/06/24,47,M,3,Family,159618,Salaried,155000,Online,0.391,,,1,1,289299
CUST107795,APP207795,08/10/24,26,F,2,Rented,24092,Salaried,185000,Online,0.496,708,38,2,1,25035
CUST107796,APP207796,24/07/23,54,F,3,Rented,24745,Salaried,170000,Online,0.354,705,29,6,4,140422
CUST107797,APP207797,12/07/23,29,F,2,Rented,60605,Salaried,60000,Online,0.453,,,0,0,0
CUST107798,APP207798,12/08/23,53,F,2,Owned,12609,Salaried,30000,Online,0.328,660,65,1,0,11125
CUST107799,APP207799,14/03/23,26,M,2,Owned,114845,Salaried,200000,Branch,0.173,697,36,8,6,1323586
CUST107800,APP207800,06/11/23,57,M,3,Rented,52103,Salaried,160000,Online,0.36,741,35,6,5,425969
CUST107801,APP207801,07/06/24,51,M,1,Rented,60251,Salaried,180000,Online,0.505,,,0,0,0
CUST107802,APP207802,04/08/24,54,M,1,Rented,27184,Salaried,50000,Partner,0.496,725,7,1,1,22726
CUST107803,APP207803,29/09/24,49,F,2,Owned,107224,Salaried,80000,Partner,0.604,687,65,1,0,205692
CUST107804,APP207804,23/09/23,34,M,3,Owned,12099,Self-employed,125000,Referral,0.425,,,0,0,0
CUST107805,APP207805,01/03/23,56,F,3,Owned,11189,Salaried,150000,Referral,0.164,687,53,5,4,35627
CUST107806,APP207806,06/03/24,56,F,2,Rented,58642,Salaried,200000,Online,0.185,,,0,0,0
CUST107807,APP207807,24/12/24,35,F,1,Owned,6000,Salaried,145000,Partner,0.187,754,61,2,2,12485
CUST107808,APP207808,19/05/23,28,F,1,Rented,47803,Salaried,115000,Online,0.254,677,7,4,4,327771
CUST107809,APP207809,06/01/24,46,M,3,Rented,47732,Salaried,195000,Online,0.307,763,67,2,1,74092
CUST107810,APP207810,01/09/23,56,F,1,Owned,46824,Salaried,35000,Online,0.263,,,0,0,0
CUST107811,APP207811,02/10/23,41,M,1,Owned,76587,Self-employed,70000,Partner,0.154,669,16,5,4,268254
CUST107812,APP207812,19/06/23,48,M,3,Rented,30646,Salaried,185000,Online,0.081,,,1,0,30949
CUST107813,APP207813,25/11/24,24,F,1,Rented,19763,Salaried,10000,Online,0.339,662,41,2,2,23408
CUST107814,APP207814,21/03/24,36,M,2,Owned,62014,Salaried,185000,Online,0.546,745,11,3,3,212301
CUST107815,APP207815,28/07/23,42,F,2,Family,32367,Salaried,25000,Partner,0.283,,,0,0,0
CUST107816,APP207816,22/05/23,32,F,1,Owned,66761,Salaried,190000,Online,0.466,785,23,5,5,427578
CUST107817,APP207817,02/08/24,36,F,1,Owned,6000,Salaried,110000,Partner,0.556,729,41,5,3,48721
CUST107818,APP207818,14/06/24,57,M,1,Owned,56131,Salaried,30000,Branch,0.193,660,114,7,6,634709
CUST107819,APP207819,23/12/24,49,F,2,Rented,16807,Salaried,35000,Online,0.357,740,63,7,5,94865
CUST107820,APP207820,07/12/24,38,M,2,Rented,121741,Salaried,180000,Partner,0.352,679,62,3,2,235998
CUST107821,APP207821,28/05/23,30,F,1,Rented,110828,Salaried,25000,Online,0.304,778,104,3,3,443092
CUST107822,APP207822,23/01/24,38,M,3,Owned,48068,Salaried,130000,Partner,0.561,654,36,4,4,135230
CUST107823,APP207823,26/07/24,21,F,1,Rented,14107,Salaried,140000,Online,0.103,695,55,4,4,61851
CUST107824,APP207824,05/06/23,41,M,1,Owned,99514,Salaried,115000,Branch,0.24,653,42,7,4,698278
CUST107825,APP207825,02/07/23,21,M,1,Family,16447,Salaried,10000,Referral,0.115,690,90,4,3,137100
CUST107826,APP207826,25/07/24,35,M,1,Owned,60077,Salaried,200000,Online,0.286,623,54,3,3,147253
CUST107827,APP207827,08/07/23,24,M,3,Owned,129741,Salaried,105000,Online,0.266,675,58,4,4,751336
CUST107828,APP207828,08/11/24,40,F,1,Family,21046,Salaried,10000,Partner,0.266,,,1,1,38248
CUST107829,APP207829,26/07/23,30,M,1,Owned,6920,Self-employed,10000,Partner,0.48,721,25,4,3,43975
CUST107830,APP207830,10/06/23,43,M,3,Owned,15303,Salaried,90000,Referral,0.302,814,18,4,4,76381
CUST107831,APP207831,28/06/23,54,M,2,Owned,78712,Salaried,195000,Branch,0.373,795,58,4,4,372228
CUST107832,APP207832,07/06/23,53,M,1,Rented,20708,Self-employed,135000,Branch,0.307,,,0,0,0
CUST107833,APP207833,10/10/24,54,M,3,Owned,46858,Salaried,25000,Partner,0.376,733,44,4,3,167784
CUST107834,APP207834,13/07/23,30,F,2,Owned,51569,Salaried,45000,Online,0.067,733,55,6,5,496679
CUST107835,APP207835,11/10/24,40,M,1,Owned,37521,Salaried,70000,Branch,0.11,692,17,1,1,69603
CUST107836,APP207836,25/04/24,21,M,2,Rented,17210,Salaried,20000,Online,0.13,,,0,0,0
CUST107837,APP207837,04/10/23,33,M,3,Family,131975,Salaried,5000,Online,0.283,,,1,1,108958
CUST107838,APP207838,02/05/23,21,M,2,Family,21150,Self-employed,200000,Online,0.364,682,29,7,5,144391
CUST107839,APP207839,28/08/24,25,M,2,Family,77745,Salaried,110000,Online,0.304,660,82,9,5,1112929
CUST107840,APP207840,24/03/23,36,M,3,Owned,23555,Self-employed,75000,Online,0.461,640,19,4,2,145522
CUST107841,APP207841,04/04/23,35,F,2,Rented,14039,Salaried,125000,Partner,0.16,,,0,0,0
CUST107842,APP207842,15/12/24,48,M,1,Rented,56490,Salaried,160000,Partner,0.228,652,102,1,1,103122
CUST107843,APP207843,02/03/23,51,M,1,Rented,16028,Salaried,155000,Online,0.153,719,52,4,2,53264
CUST107844,APP207844,08/06/24,43,M,2,Rented,85912,Self-employed,115000,Referral,0.864,661,96,5,5,583585
CUST107845,APP207845,30/05/24,37,F,1,Rented,18930,Salaried,85000,Partner,0.275,694,62,4,3,34597
CUST107846,APP207846,18/01/24,54,F,3,Owned,94545,Salaried,170000,Online,0.33,635,110,3,3,420138
CUST107847,APP207847,21/04/24,33,M,1,Family,29272,Salaried,25000,Online,0.558,651,80,3,1,132405
CUST107848,APP207848,06/01/23,34,F,2,Rented,6000,Salaried,150000,Online,0.186,,,0,0,0
CUST107849,APP207849,16/08/24,31,M,2,Rented,98416,Salaried,150000,Online,0.487,757,47,5,2,664161
CUST107850,APP207850,27/10/24,48,M,2,Family,32425,Salaried,70000,Online,0.437,694,40,2,2,39435
CUST107851,APP207851,25/02/24,52,M,1,Rented,152653,Salaried,125000,Online,0.502,710,57,8,6,1787767
CUST107852,APP207852,02/02/23,55,M,1,Rented,112573,Self-employed,15000,Online,0.365,702,53,1,1,97517
CUST107853,APP207853,20/10/24,51,M,2,Rented,7868,Salaried,190000,Referral,0.501,740,29,5,5,84824
CUST107854,APP207854,10/01/24,37,M,3,Rented,33882,Salaried,100000,Online,0.254,724,35,6,5,303451
CUST107855,APP207855,16/10/23,29,M,2,Owned,46538,Salaried,115000,Online,0.466,,,0,0,0
CUST107856,APP207856,27/04/24,30,M,1,Rented,47189,Salaried,115000,Partner,0.715,659,54,4,4,196152
CUST107857,APP207857,02/09/23,28,M,1,Family,50723,Salaried,105000,Online,0.347,738,48,6,4,432236
CUST107858,APP207858,18/01/24,41,M,3,Family,37037,Salaried,25000,Partner,0.222,741,65,4,3,64997
CUST107859,APP207859,28/11/24,33,F,3,Owned,68821,Self-employed,45000,Partner,0.19,718,44,5,4,521989
CUST107860,APP207860,15/11/24,25,M,1,Owned,71135,Self-employed,195000,Online,0.196,729,98,1,1,144019
CUST107861,APP207861,27/11/24,26,F,2,Rented,122320,Salaried,110000,Online,0.498,777,96,1,1,37314
CUST107862,APP207862,22/03/24,50,M,1,Family,98177,Salaried,95000,Online,0.054,821,21,4,3,265899
CUST107863,APP207863,05/11/24,51,M,2,Rented,23408,Salaried,25000,Branch,0.201,777,93,5,3,163551
CUST107864,APP207864,02/08/23,37,M,3,Owned,42866,Salaried,20000,Partner,0.325,705,102,4,2,156854
CUST107865,APP207865,17/01/24,31,M,1,Rented,74542,Salaried,105000,Branch,0.429,735,6,5,3,404269
CUST107866,APP207866,23/05/23,40,M,2,Owned,16380,Salaried,90000,Branch,0.39,711,65,6,3,103150
CUST107867,APP207867,16/08/24,29,M,1,Rented,43086,Salaried,25000,Online,0.138,804,78,4,1,186264
CUST107868,APP207868,12/12/24,22,M,1,Owned,40078,Salaried,195000,Partner,0.265,661,75,4,3,187344
CUST107869,APP207869,02/02/24,57,M,2,Owned,30637,Self-employed,65000,Branch,0.25,741,68,6,6,92549
CUST107870,APP207870,06/08/23,21,F,1,Rented,12156,Salaried,130000,Partner,0.692,660,8,3,2,56047
CUST107871,APP207871,06/11/23,24,M,2,Owned,53581,Salaried,80000,Online,0.267,658,59,5,1,421891
CUST107872,APP207872,22/06/23,56,F,1,Owned,50352,Salaried,55000,Online,0.555,,,0,0,0
CUST107873,APP207873,05/08/24,45,M,2,Owned,20404,Salaried,15000,Online,0.408,660,77,8,7,264409
CUST107874,APP207874,23/03/24,23,F,1,Owned,64089,Self-employed,20000,Online,0.186,,,0,0,0
CUST107875,APP207875,10/04/23,29,M,2,Owned,17977,Salaried,45000,Online,0.149,,,1,1,77691
CUST107876,APP207876,12/02/23,42,M,2,Owned,157258,Self-employed,150000,Online,0.37,679,60,4,2,896813
CUST107877,APP207877,13/02/24,43,F,3,Owned,6000,Salaried,60000,Partner,0.028,679,68,2,2,8264
CUST107878,APP207878,12/09/24,32,F,3,Owned,71434,Salaried,65000,Branch,0.376,668,109,1,1,57063
CUST107879,APP207879,25/11/23,30,M,1,Owned,54842,Salaried,105000,Online,0.604,735,60,4,3,144401
CUST107880,APP207880,07/01/24,54,M,1,Owned,26044,Self-employed,105000,Online,0.352,669,30,5,4,138749
CUST107881,APP207881,30/12/24,30,F,2,Rented,11248,Salaried,135000,Branch,0.683,,,1,1,16089
CUST107882,APP207882,25/02/24,50,F,2,Owned,19007,Self-employed,25000,Partner,0.292,820,22,3,2,57646
CUST107883,APP207883,26/01/23,42,M,1,Rented,11174,Salaried,85000,Partner,0.209,731,78,7,6,84628
CUST107884,APP207884,26/01/24,26,M,1,Rented,47812,Salaried,105000,Partner,0.283,680,113,6,6,466387
CUST107885,APP207885,27/09/23,22,F,2,Rented,45271,Salaried,5000,Partner,0.583,776,78,1,0,39029
CUST107886,APP207886,02/11/23,50,M,3,Owned,35699,Salaried,80000,Branch,0.062,714,11,4,2,106247
CUST107887,APP207887,30/10/24,22,F,3,Owned,11248,Salaried,200000,Branch,0.131,654,45,4,4,38977
CUST107888,APP207888,17/06/24,52,M,1,Owned,53558,Self-employed,110000,Partner,0.31,,,0,0,0
CUST107889,APP207889,25/08/24,36,F,1,Rented,15031,Salaried,115000,Online,0.296,705,79,1,1,13894
CUST107890,APP207890,16/05/23,32,F,1,Rented,21431,Salaried,100000,Online,0.419,730,110,7,4,130968
CUST107891,APP207891,22/12/23,21,F,2,Rented,42731,Salaried,40000,Partner,0.1,756,90,4,4,159832
CUST107892,APP207892,04/04/23,28,M,2,Rented,17278,Salaried,190000,Online,0.686,692,27,5,3,151434
CUST107893,APP207893,26/06/24,33,M,2,Family,79844,Salaried,150000,Branch,0.221,707,77,5,5,399750
CUST107894,APP207894,07/02/24,35,M,2,Family,42160,Salaried,10000,Online,0.074,807,112,2,2,58366
CUST107895,APP207895,24/12/23,28,F,1,Rented,6000,Salaried,160000,Branch,0.219,743,30,6,3,41561
CUST107896,APP207896,03/09/23,30,F,1,Owned,12398,Salaried,95000,Online,0.413,,,1,1,24305
CUST107897,APP207897,19/06/24,25,M,3,Family,36957,Self-employed,65000,Online,0.323,735,34,2,1,96419
CUST107898,APP207898,07/01/23,39,M,1,Rented,18156,Salaried,120000,Online,0.52,719,90,5,3,99204
CUST107899,APP207899,10/01/23,31,F,1,Rented,124916,Salaried,50000,Online,0.304,693,21,6,4,942953
CUST107900,APP207900,07/06/24,40,M,2,Owned,46290,Salaried,25000,Online,0.243,657,27,3,1,260292
CUST107901,APP207901,13/06/23,40,M,2,Owned,60548,Self-employed,135000,Online,0.272,763,35,1,0,113240
CUST107902,APP207902,22/10/23,41,F,3,Rented,50465,Salaried,125000,Branch,0.113,692,15,8,5,480707
CUST107903,APP207903,27/03/24,38,M,1,Owned,15733,Salaried,35000,Partner,0.416,740,49,2,1,48856
CUST107904,APP207904,20/03/23,30,F,2,Owned,53480,Salaried,135000,Branch,0.476,713,75,7,3,437289
CUST107905,APP207905,10/09/23,54,M,2,Rented,9753,Salaried,105000,Referral,0.451,823,82,8,6,115539
CUST107906,APP207906,08/10/23,46,O,3,Owned,19375,Self-employed,140000,Online,0.067,,,0,0,0
CUST107907,APP207907,20/04/24,50,M,2,Owned,54815,Salaried,105000,Partner,0.623,732,55,6,2,400089
CUST107908,APP207908,31/10/24,29,M,3,Owned,44392,Salaried,170000,Online,0.297,656,54,5,4,355319
CUST107909,APP207909,21/07/23,51,M,1,Owned,40139,Salaried,105000,Online,0.368,718,48,4,3,216537
CUST107910,APP207910,26/05/23,24,M,2,Owned,38969,Salaried,135000,Online,0.089,778,8,4,4,169702
CUST107911,APP207911,02/03/24,26,M,1,Owned,51641,Salaried,75000,Online,0.655,723,57,4,2,302365
CUST107912,APP207912,24/07/23,34,M,1,Family,12966,Salaried,25000,Partner,0.217,699,79,2,0,18312
CUST107913,APP207913,04/07/23,24,F,1,Owned,33565,Salaried,85000,Online,0.302,758,65,1,1,29744
CUST107914,APP207914,29/07/23,46,F,2,Rented,40288,Salaried,40000,Online,0.34,660,57,4,3,272995
CUST107915,APP207915,02/01/24,37,M,1,Owned,27742,Self-employed,120000,Branch,0.185,704,39,3,3,100853
CUST107916,APP207916,21/04/24,39,F,3,Owned,38997,Self-employed,90000,Online,0.506,734,12,1,1,69784
CUST107917,APP207917,24/09/23,26,M,2,Owned,58745,Salaried,25000,Partner,0.295,,,0,0,0
CUST107918,APP207918,12/10/23,49,F,1,Family,23271,Salaried,80000,Referral,0.306,,,0,0,0
CUST107919,APP207919,23/05/23,31,F,2,Owned,6518,Salaried,105000,Partner,0.639,689,70,7,3,79322
CUST107920,APP207920,23/01/24,36,M,1,Rented,8475,Salaried,60000,Online,0.23,791,87,2,2,40514
CUST107921,APP207921,26/11/23,50,F,1,Rented,64848,Salaried,85000,Online,0.432,756,20,2,2,135228
CUST107922,APP207922,13/06/23,45,F,2,Rented,112186,Salaried,165000,Online,0.552,663,117,1,1,33532
CUST107923,APP207923,22/11/23,31,M,3,Rented,43954,Salaried,55000,Online,0.143,736,43,5,2,298913
CUST107924,APP207924,28/06/24,27,F,2,Owned,19792,Salaried,200000,Partner,0.276,,,1,0,16906
CUST107925,APP207925,07/08/24,46,F,3,Rented,47507,Salaried,185000,Branch,0.159,711,30,4,1,149040
CUST107926,APP207926,17/10/23,42,M,2,Family,16202,Salaried,200000,Online,0.508,684,39,5,4,91847
CUST107927,APP207927,11/10/23,45,M,1,Rented,19788,Self-employed,55000,Online,0.33,741,40,1,1,20766
CUST107928,APP207928,25/10/24,39,O,2,Owned,111280,Self-employed,140000,Branch,0.283,,,0,0,0
CUST107929,APP207929,08/11/23,51,M,2,Owned,56403,Salaried,150000,Partner,0.251,,,0,0,0
CUST107930,APP207930,06/08/23,46,M,1,Owned,11214,Salaried,70000,Online,0.107,644,37,5,4,46872
CUST107931,APP207931,17/12/23,56,M,3,Rented,20394,Salaried,105000,Branch,0.391,716,82,3,2,68512
CUST107932,APP207932,20/05/23,43,F,2,Owned,31241,Salaried,160000,Referral,0.111,756,108,6,4,273636
CUST107933,APP207933,19/03/24,33,F,1,Owned,31769,Self-employed,135000,Online,0.342,727,104,6,4,118956
CUST107934,APP207934,12/04/23,45,M,3,Owned,14150,Salaried,170000,Online,0.218,736,97,3,1,63716
CUST107935,APP207935,23/03/24,22,F,1,Owned,10424,Salaried,40000,Branch,0.253,655,21,4,2,55794
CUST107936,APP207936,16/06/24,22,F,3,Owned,67884,Salaried,165000,Online,0.528,706,116,5,5,240654
CUST107937,APP207937,27/06/23,36,F,1,Owned,22460,Salaried,185000,Branch,0.099,673,38,4,2,74216
CUST107938,APP207938,24/09/24,29,M,2,Family,43532,Salaried,105000,Online,0.046,757,65,3,3,136548
CUST107939,APP207939,19/03/23,48,M,2,Rented,41134,Self-employed,145000,Online,0.768,775,51,6,5,317438
CUST107940,APP207940,13/07/24,33,F,2,Rented,47304,Salaried,80000,Online,0.203,801,17,5,5,363263
CUST107941,APP207941,29/07/23,55,M,1,Owned,22001,Salaried,20000,Online,0.126,656,54,3,1,91499
CUST107942,APP207942,16/09/24,33,F,1,Owned,9070,Self-employed,125000,Online,0.319,727,54,4,4,71817
CUST107943,APP207943,03/07/23,51,F,1,Rented,40711,Salaried,25000,Online,0.084,786,103,4,2,301970
CUST107944,APP207944,07/03/24,41,M,3,Owned,41666,Self-employed,95000,Online,0.146,660,93,2,2,47830
CUST107945,APP207945,02/12/23,52,F,1,Family,11137,Salaried,195000,Online,0.129,716,23,4,3,81242
CUST107946,APP207946,27/10/24,54,M,2,Rented,9388,Self-employed,30000,Online,0.041,657,103,2,1,13652
CUST107947,APP207947,23/10/23,28,M,3,Family,54370,Salaried,150000,Online,0.285,737,37,2,2,139279
CUST107948,APP207948,02/06/23,22,M,3,Owned,44379,Self-employed,140000,Referral,0.082,743,69,4,4,175112
CUST107949,APP207949,24/04/23,52,M,1,Rented,72189,Salaried,65000,Online,0.353,,,1,1,118433
CUST107950,APP207950,13/09/24,48,M,3,Owned,23671,Salaried,15000,Partner,0.225,719,97,1,1,17403
CUST107951,APP207951,27/07/24,57,F,1,Owned,56076,Salaried,175000,Online,0.474,682,115,5,5,215933
CUST107952,APP207952,27/04/23,21,F,2,Rented,42478,Salaried,20000,Online,0.125,670,115,3,3,117254
CUST107953,APP207953,03/01/24,30,M,2,Owned,59802,Salaried,50000,Online,0.32,669,87,1,0,17882
CUST107954,APP207954,17/09/24,24,F,1,Owned,37980,Self-employed,30000,Online,0.05,661,10,4,3,200635
CUST107955,APP207955,08/01/23,55,M,1,Owned,15990,Salaried,5000,Partner,0.479,701,84,2,1,36895
CUST107956,APP207956,18/05/23,30,M,2,Owned,41681,Salaried,5000,Referral,0.123,,,0,0,0
CUST107957,APP207957,24/11/23,31,F,1,Rented,35611,Salaried,35000,Online,0.31,713,108,4,2,164207
CUST107958,APP207958,24/01/24,34,F,3,Rented,36506,Self-employed,80000,Online,0.266,,,0,0,0
CUST107959,APP207959,15/04/23,32,F,1,Rented,72145,Salaried,120000,Online,0.197,,,0,0,0
CUST107960,APP207960,24/11/24,37,M,3,Family,106146,Self-employed,20000,Branch,0.339,699,26,4,4,660409
CUST107961,APP207961,21/10/24,36,F,2,Owned,61129,Salaried,80000,Online,0.15,698,77,7,5,446945
CUST107962,APP207962,04/05/24,55,F,3,Owned,23974,Salaried,35000,Partner,0.176,,,0,0,0
CUST107963,APP207963,06/02/24,22,F,2,Owned,78296,Salaried,125000,Online,0.229,699,34,8,6,1024083
CUST107964,APP207964,19/02/24,31,M,3,Owned,23405,Salaried,75000,Online,0.31,720,29,3,3,80403
CUST107965,APP207965,13/07/24,23,M,1,Rented,55952,Salaried,45000,Online,0.309,697,62,6,5,414950
CUST107966,APP207966,03/09/23,49,M,2,Rented,19741,Self-employed,55000,Branch,0.657,684,82,1,1,38301
CUST107967,APP207967,01/09/24,38,O,1,Owned,47227,Salaried,35000,Partner,0.405,,,1,0,13769
CUST107968,APP207968,13/01/24,40,M,1,Family,79292,Salaried,195000,Online,0.342,783,42,8,5,748358
CUST107969,APP207969,22/08/23,34,M,2,Rented,19612,Self-employed,115000,Online,0.196,717,90,6,4,161320
CUST107970,APP207970,14/07/23,54,M,2,Owned,41844,Salaried,15000,Online,0.322,688,59,5,4,302252
CUST107971,APP207971,12/03/24,51,M,1,Owned,40918,Salaried,35000,Online,0.214,728,97,7,6,484066
CUST107972,APP207972,28/10/24,38,M,2,Family,47918,Salaried,15000,Online,0.437,657,77,5,3,211404
CUST107973,APP207973,17/03/24,50,M,2,Owned,19880,Salaried,60000,Branch,0.185,661,91,1,1,18269
CUST107974,APP207974,07/02/23,45,M,1,Family,49322,Salaried,15000,Online,0.305,727,10,4,4,184566
